Ensembl ID,Entrez ID,Control Gene Expression,Cancer Gene Expression,Average Intron Length,Average Exon Length
ENSG00000196372,79754,640.862069,967.5277778,12506,2709.5
ENSG00000057608,2665,6907.310345,9081.527778,30582.33333,2394.666667
ENSG00000134461,54522,229.6551724,323.4722222,8988.25,2062.75
ENSG00000134470,3601,605.7241379,372.0555556,7975.666667,1626
ENSG00000134460,3559,430.2413793,217.8888889,18228,2197
ENSG00000065675,5588,178.7241379,83.58333333,46948.6,3244
ENSG00000198879,57713,500,214.3888889,91924.75,6469.25
ENSG00000123243,80760,4316.103448,531.9722222,48928,5321
ENSG00000151657,22944,482.2068966,627.5,19230.66667,4033.333333
ENSG00000148429,9712,543.7586207,868.1388889,37657,3696
ENSG00000151461,26019,2125.724138,2364.333333,49486,4861.75
ENSG00000165609,11164,1106.586207,1993.611111,54734,1204
ENSG00000151468,83643,1101.172414,508.6111111,75724,2729.5
ENSG00000165623,221044,0,0,23478,823
ENSG00000107537,5264,720.9310345,1136.861111,20480.5,1662.5
ENSG00000086475,22929,1106.344828,1571.916667,4842.857143,2894
ENSG00000165626,222389,374.8275862,387.75,19954.5,3158.75
ENSG00000151474,55691,1265.931034,1068.777778,135848.6667,2982.833333
ENSG00000065809,83641,3574.241379,2221.833333,46547.5,3511.666667
ENSG00000185267,441549,56.34482759,46.47222222,11745.66667,1378.333333
ENSG00000152457,64421,932.1034483,989.3055556,4984.230769,3373.307692
ENSG00000176244,414149,12.72413793,37.27777778,41320,2183.5
ENSG00000152465,9397,672.9655172,428.9722222,35717,5044
ENSG00000148468,221061,684.8965517,402.6944444,310930,3950
ENSG00000077943,8516,2019.137931,280.9166667,199444.5,3238.5
ENSG00000148481,80013,784.8275862,728.2222222,79996,2349
ENSG00000165985,389941,8.172413793,17.08333333,11540,2493
ENSG00000148484,6251,2010.517241,1633.75,71757.25,3427.25
ENSG00000107611,8029,88.13793103,40.66666667,110071.3333,5280.666667
ENSG00000107614,1787,168.8965517,151.8611111,7399.222222,3089.111111
ENSG00000148488,338596,13.20689655,6.694444444,132237.5,1341.5
ENSG00000165996,9200,272.1034483,133.1111111,9075.666667,1173.666667
ENSG00000241058,221078,499.1034483,750.0277778,207722,2426
ENSG00000078114,10529,815.7586207,1179.805556,123922.5,8257
ENSG00000204683,387638,11.20689655,8.944444444,20200.5,596.5
ENSG00000180592,387640,41.44827586,46.02777778,11214,6596
ENSG00000136770,64215,1453.517241,1282.361111,164049,1483
ENSG00000223601,340900,0.24137931,0.055555556,0,1170
ENSG00000150867,5305,1847.482759,857.4722222,114781,3560.5
ENSG00000179133,256815,6.862068966,9.944444444,50620,2943
ENSG00000107863,57584,1886.896552,2391.361111,20684,4201.833333
ENSG00000099256,56952,257.7241379,343.5833333,65963,1742.333333
ENSG00000151023,219670,3.517241379,12.77777778,35934,2873.333333
ENSG00000136754,10006,2204,2684.444444,10671.15385,3493.153846
ENSG00000107890,22852,1137.413793,1092.666667,53250.66667,6490
ENSG00000136758,10730,3749.275862,4539.833333,11571.5,3845.25
ENSG00000107897,91452,968.4827586,1504.611111,9497.875,3667.25
ENSG00000182077,374308,3.344827586,6.722222222,27306,2528
ENSG00000150051,283078,147.9310345,13.80555556,69338.5,3637.5
ENSG00000169126,55130,51.55172414,4.444444444,41456,2828.8
ENSG00000150054,143098,988.137931,948.0277778,85457.8,4489.4
ENSG00000197321,6840,5846.413793,2456.25,43796.33333,5273.166667
ENSG00000216035,100126327,17,7.166666667,0,83
ENSG00000165757,57608,1310.758621,713.4722222,16683.75,7160.5
ENSG00000107951,55149,710.0344828,980.0833333,14137.66667,4710
ENSG00000151033,119180,0.172413793,1.194444444,34332,774
ENSG00000183621,220929,323.3793103,249.6111111,37046.55556,2964.333333
ENSG00000165322,94134,1569.793103,2098.972222,12571,4141.111111
ENSG00000170759,3799,7101.275862,7540.972222,83090,5889
ENSG00000120616,80314,1286.448276,1237.083333,35792,3633
ENSG00000150093,3688,13382.55172,14602.25,28563,3795
ENSG00000099250,8829,2895.896552,1932.444444,30124.22222,4691.666667
ENSG00000148498,56288,1766.827586,2039.722222,79649.66667,4520.8
ENSG00000108094,8453,953.5862069,1351.25,22674.16667,3884.833333
ENSG00000177283,8325,151.5172414,195.2777778,0,3186
ENSG00000256892,100288485,0.034482759,0,0,1494
ENSG00000198105,57209,552.2413793,837.5833333,14954.14286,3328.571429
ENSG00000175395,219749,558.4482759,407.3333333,22911.5,3747.5
ENSG00000196693,7582,1055.068966,1789.972222,17416.6,3541.4
ENSG00000198915,221002,117.5862069,265.5,50545,3249
ENSG00000169813,3185,6189.896552,7890.138889,4910,2669.5
ENSG00000196793,8187,122.3103448,323.6944444,6523.75,2098.25
ENSG00000169740,7580,608.9655172,795.7777778,3752.5,1180.5
ENSG00000107562,6387,4105.275862,534.6111111,3646,2069.4
ENSG00000165507,11067,1472.793103,2818.333333,1124,2060
ENSG00000165511,220979,55.86206897,49.16666667,226,3212
ENSG00000256574,79290,62.48275862,70.30555556,6901,1681.5
ENSG00000165406,220972,923.3448276,642.25,27516.2,2439.6
ENSG00000172671,93550,198.2413793,202.8888889,6348.25,2821.5
ENSG00000188234,119016,113,132.3611111,11256.25,2513.5
ENSG00000204179,26095,5.862068966,14.86111111,4439.314286,2472.714286
ENSG00000204176,83849,169.5517241,28.38888889,5012.25,3424.5
ENSG00000265203,5949,0,0,10458,4276
ENSG00000263761,2658,0,0,3652,1936
ENSG00000266524,2662,0,0,6509.666667,2507
ENSG00000170324,143162,26.65517241,23.5,7169.8,3646
ENSG00000128805,58504,228.6206897,131.8611111,30083.85714,2646.285714
ENSG00000165383,474354,9.344827586,2.972222222,6266,1619
ENSG00000165633,196740,346.4137931,69.66666667,53020.5,4264.5
ENSG00000172538,170370,1.068965517,0.25,2908,1411
ENSG00000204161,170371,550.9655172,150.1388889,11973,901.5
ENSG00000165606,644168,0.965517241,0.611111111,26943.5,881
ENSG00000225830,2074,299.2758621,419.9166667,22695.25,9033.75
ENSG00000197444,55753,24.31034483,70.11111111,7587,3284.6
ENSG00000227345,8505,354.8965517,467.6388889,34970.7,3041.4
ENSG00000265354,100287932,0,0,15055.25,1213.5
ENSG00000188611,56624,22.10344828,36.75,59005.5,2365.5
ENSG00000198964,259230,1107.931034,861.75,65838.11111,1399.222222
ENSG00000148584,29974,0.551724138,1.25,17173.14286,8110.285714
ENSG00000177613,23283,995.3448276,751.8611111,0,4110
ENSG00000165471,4153,0,1.75,5504,3569
ENSG00000150275,65217,11.65517241,12.91666667,99536.38889,6555.166667
ENSG00000122952,11130,267.3448276,992.1388889,815.2,1564.6
ENSG00000151151,253430,427.2068966,422.9722222,140568,6133
ENSG00000148541,220965,335.4827586,147.0833333,35000.5,2912.833333
ENSG00000165449,220963,103.2413793,209.3888889,110282,3987
ENSG00000227877,100507027,0.551724138,0.944444444,15968,488
ENSG00000108091,8030,1710.448276,1662.75,224166,5826
ENSG00000151150,288,1114.37931,1004.722222,10822.90909,6425.545455
ENSG00000072422,9886,656.1724138,672.2222222,13735.57143,3768
ENSG00000196932,219623,45.5862069,39.72222222,26469.33333,3637
ENSG00000182010,219790,211.7931034,480.1388889,19830.25,4165.75
ENSG00000122877,1959,988.8275862,224,1142.6,2841.2
ENSG00000171988,221037,2596.758621,2064.361111,8458.363636,5520.454545
ENSG00000183230,29119,13.17241379,11.61111111,445989,2394.2
ENSG00000108176,56521,69.31034483,96.75,33245,996.5
ENSG00000148634,26091,1731.413793,1917.027778,8985.5,4027.25
ENSG00000179774,220202,3.482758621,9.083333333,0,1519
ENSG00000108187,64081,365.2068966,309.6944444,5905.4,2245
ENSG00000204130,55680,802.8275862,840.25,9533.125,2488.625
ENSG00000138346,1763,153.3448276,496.6388889,35466.33333,3607.333333
ENSG00000122912,8034,442.7241379,460.25,28569.33333,2340.666667
ENSG00000075073,6865,168.2413793,19.69444444,6970.5,1928.5
ENSG00000122859,50674,0.448275862,0.583333333,330,1255
ENSG00000042286,84883,524.6896552,616.8333333,13576,3021.666667
ENSG00000156521,219743,716.5862069,1016.555556,1041.7,2740.6
ENSG00000079332,56681,3147.206897,3068.222222,11562.66667,2987.666667
ENSG00000180817,5464,3335.068966,4022.333333,58606,1302
ENSG00000148734,64106,2.310344828,1.333333333,54854,1311
ENSG00000172731,55222,186.0344828,276.1111111,17308.77778,3003.555556
ENSG00000156574,4838,0.379310345,1.694444444,15376,2086
ENSG00000180644,5551,364.2068966,237.2222222,2907,2521
ENSG00000166220,219793,0.586206897,0.111111111,1971.125,1281.625
ENSG00000166228,5092,1375.551724,1775.861111,8538,1006
ENSG00000214688,414152,24.17241379,10,12334.5,4788
ENSG00000107738,64115,3082.586207,1198.138889,21292,4732
ENSG00000197746,5660,32835.55172,29684.13889,64412,2822
ENSG00000107742,9806,2075.724138,650.0277778,6454.25,3247.25
ENSG00000138303,51008,525.5172414,643,26466,2339
ENSG00000148719,54788,1597.241379,1418.305556,12766,3567.333333
ENSG00000107745,10367,1317.137931,1216.638889,102746.25,2116.25
ENSG00000138308,84647,0.310344828,0.388888889,12321.66667,930.3333333
ENSG00000122884,5033,1468,3214.25,25336.33333,2782.833333
ENSG00000122882,11319,917.8275862,1006.638889,15699.75,2126.75
ENSG00000213551,23234,580.6206897,1266.638889,3007,2353
ENSG00000182180,51021,1667.241379,2253.027778,2029.333333,2134.333333
ENSG00000156042,118491,131.0344828,133.4722222,16049.83333,2865.333333
ENSG00000138279,310,2936.068966,2734.555556,13902.8,1734
ENSG00000166343,118490,126.6896552,135.1388889,3679.75,3151
ENSG00000107758,5532,2067.448276,1522.305556,12901.16667,2730.666667
ENSG00000166348,159195,1310.758621,913.4166667,3046.666667,4204.555556
ENSG00000177791,58529,19.31034483,12.13888889,17126,1583
ENSG00000166317,79933,3.137931034,9.611111111,4149.5,4517
ENSG00000172650,729092,11.96551724,12.77777778,36732,3149
ENSG00000166507,8509,1197.689655,931.7777778,967,2661.5
ENSG00000148660,818,2507.206897,2709.444444,9433.25,2653
ENSG00000222047,414236,22.44827586,29.19444444,20592,2513
ENSG00000185009,26985,1265.275862,1601.444444,12778,5146.25
ENSG00000188716,338599,0.344827586,0.055555556,40032,663
ENSG00000079393,51207,2.137931034,4.555555556,2471.285714,1343.857143
ENSG00000165644,118881,354.2758621,724.0833333,2134,975
ENSG00000165655,84858,708.8275862,778.8055556,1460,3181
ENSG00000156113,3778,1171.034483,244.6666667,63040.25,5174.5
ENSG00000151208,9231,2667.551724,2829.805556,9667.6,5154
ENSG00000148606,11128,643.3103448,910.0833333,95514,6635
ENSG00000165424,219654,2847.758621,489.8055556,38501.66667,4857.666667
ENSG00000185303,729238,36.44827586,37.13888889,1047.333333,1560.333333
ENSG00000133661,6441,10.93103448,10.83333333,20166,1283
ENSG00000122359,311,8160.275862,6705.277778,8812.857143,2669.285714
ENSG00000151224,4143,12.96551724,17.13888889,28910,3404
ENSG00000170788,143241,0.172413793,0.194444444,9374.75,1930.5
ENSG00000204033,340745,0,0,1933,3103
ENSG00000148602,26103,0.068965517,0,15282,2301
ENSG00000182771,2894,59.79310345,16.11111111,316213.6667,5384
ENSG00000062650,23063,1696.068966,1744.555556,5053.285714,3506.142857
ENSG00000173269,79812,3071.931034,1472.944444,10278.66667,3386
ENSG00000148672,2746,4243.551724,4002.166667,27313,3233.666667
ENSG00000138138,84896,1597.413793,1791.138889,24811,2782.5
ENSG00000227268,100144748,27.65517241,32.75,0,4277
ENSG00000184719,55328,157.7586207,137.3888889,186685.25,1900
ENSG00000152766,118932,379.137931,420.3055556,56182,3983
ENSG00000107796,59,30283.62069,3319.361111,6223.25,1518
ENSG00000138135,9023,268.5862069,72.69444444,0,1378
ENSG00000107798,3988,2588.862069,2470.888889,2902.166667,2130.166667
ENSG00000152779,387700,13.17241379,48.5,51687,4200
ENSG00000152782,53354,133.1724138,250.2222222,29324.25,6371.75
ENSG00000198997,406901,0.034482759,0.222222222,0,81
ENSG00000148680,3363,84.4137931,166.9722222,75897,3282.333333
ENSG00000148677,27063,22.79310345,27.63888889,14404,1974
ENSG00000119938,5507,808.4137931,1181.055556,4178,2573
ENSG00000174721,143282,81.24137931,90.66666667,700,2564
ENSG00000107864,22849,233.9655172,177.1111111,105665.75,5790
ENSG00000119912,3416,1029.241379,1216.722222,52704.66667,4952
ENSG00000138119,26509,7049.896552,5607.277778,30679.6,4361.4
ENSG00000138207,5950,117.2068966,31.41666667,16944,929
ENSG00000148690,118924,848.8965517,835.5277778,10376,2821.5
ENSG00000173145,64318,620.5517241,742.5833333,20266.5,2832
ENSG00000138115,1558,34.51724138,42.52777778,8538.428571,1919.857143
ENSG00000107438,9124,7622.965517,5849.694444,104002,1580
ENSG00000095637,10580,7490.517241,605.1111111,13345.8125,5625
ENSG00000059573,5832,1394.482759,1910.888889,23828.5,3290.25
ENSG00000119977,26123,1050.62069,903.3055556,7439.4,1903.8
ENSG00000095585,29760,598.7241379,463.3055556,10422.66667,1608.533333
ENSG00000197430,93377,0.068965517,0.166666667,2369.5,3018
ENSG00000095587,7093,15.20689655,23.36111111,129694.5,4336
ENSG00000077147,56889,7378.793103,6870.388889,125606,6140
ENSG00000155629,118788,714.5862069,334.6944444,52889.33333,4269
ENSG00000187122,6585,0.103448276,0.444444444,165779.5,5325.5
ENSG00000213390,84986,336.1724138,298.0833333,21726.6,5366.8
ENSG00000181274,23401,480.1724138,609.4444444,0,2205
ENSG00000052749,23223,1007,967.9166667,8254.5,3546.5
ENSG00000171311,51013,626.2068966,689.25,9011.5,1048.5
ENSG00000155229,64210,1211.482759,1407.055556,2286.75,2900.875
ENSG00000171160,118812,152.3103448,193.75,6055.2,1981.4
ENSG00000119986,60370,711.0689655,604.0277778,8444,1196
ENSG00000120057,6425,12.27586207,1.194444444,6732,1883
ENSG00000095713,55118,1450.965517,1701.083333,72650.66667,2502.666667
ENSG00000138131,84171,202.1724138,181,33816,3657
ENSG00000119943,84795,624.6896552,571.7777778,14867.66667,1998.333333
ENSG00000107521,3257,1617.62069,1344.611111,8643.6,1820.8
ENSG00000172987,60495,283.1724138,11.11111111,387309,4239
ENSG00000120053,2805,784.4827586,807.8333333,27591,1578.5
ENSG00000155287,81894,1340.137931,1118.916667,1824,1310.75
ENSG00000014919,1355,869.5172414,842.7222222,10847.66667,7248.333333
ENSG00000107554,23268,1384.448276,967.5833333,36773.5,4893
ENSG00000120054,1369,1.034482759,0.333333333,75644,1756
ENSG00000107566,10613,1376.896552,1320.972222,21768,3249
ENSG00000213341,1147,737.5517241,720.3333333,75394,3524
ENSG00000095485,55280,725.8275862,681.0555556,13153.2,2445.2
ENSG00000196072,282991,972.8965517,1233.861111,5257,2732.25
ENSG00000107593,9033,9.551724138,253.4166667,39279,3062
ENSG00000075826,25956,517.2068966,405.5833333,4272.909091,3227.363636
ENSG00000166136,4714,266.0689655,306.9444444,10908,686
ENSG00000055950,84545,1102.689655,1284.222222,1110.428571,1214.428571
ENSG00000186862,79955,26.89655172,54.94444444,10369.66667,2957
ENSG00000138136,10660,0,0.333333333,1400,1285
ENSG00000166169,27343,659.6206897,712.1944444,514.2307692,2183
ENSG00000107829,6468,1550.827586,1084,164222,2212
ENSG00000107831,2253,4,159.3055556,2375.666667,945.3333333
ENSG00000107833,10360,404.1034483,653.9166667,2424,877
ENSG00000198408,10724,5167.862069,5308.805556,3335.714286,3572.142857
ENSG00000120049,30819,106.6896552,140.1111111,1160.857143,2101
ENSG00000120029,79591,973.2068966,845.3888889,56604.66667,2484.666667
ENSG00000198728,8861,2411.034483,2513.833333,3166.333333,2182
ENSG00000107859,5309,0.75862069,1.444444444,19796,1388
ENSG00000059915,5662,765.137931,126.0833333,1437.2,2850.6
ENSG00000107874,79004,766.137931,792.0277778,4155,806.5
ENSG00000120055,79946,16.72413793,28.05555556,476,1469
ENSG00000138107,10121,2724.344828,2453.555556,13791,2826
ENSG00000138175,403,619.9310345,607.0555556,73666,3874
ENSG00000148795,1586,0.517241379,0.861111111,10266,1870
ENSG00000076685,22978,3776.241379,4591.638889,40972,3526.5
ENSG00000156374,84108,278.4137931,294.25,23024.5,2209.25
ENSG00000173915,84833,2292.344828,3315.777778,4541,570
ENSG00000138172,51063,800.5517241,474.8333333,1358.75,1913
ENSG00000185933,255022,1.206896552,2,4898,3056
ENSG00000183128,119395,1.586206897,15.27777778,9570,1652
ENSG00000107957,9644,3857.413793,3305.944444,58897.83333,9362.5
ENSG00000107960,79991,783.4137931,961.6666667,34025.5,6393.5
ENSG00000065618,1308,1810.689655,2723.138889,23370,3079
ENSG00000197748,80217,23.89655172,44.52777778,16082.2,3233.6
ENSG00000148841,85450,1201.413793,691.1111111,11660.33333,6641
ENSG00000108018,114815,375.0344828,22.63888889,194249.3333,6327.833333
ENSG00000108039,7511,1447.482759,1508.166667,20114.8,2810
ENSG00000119953,10285,1007,1069.722222,19762,2029
ENSG00000214413,92482,645.4482759,498.8888889,7333.8,2178
ENSG00000119927,57678,257.2758621,393.7222222,17235.33333,5768
ENSG00000023041,64429,1160.758621,1380.027778,8725.666667,1949.333333
ENSG00000197893,4892,0.448275862,25.25,27070,4531
ENSG00000198924,9937,248.3448276,382.9722222,15161,4426
ENSG00000165813,55088,1459.068966,1501.388889,4797.166667,4770.5
ENSG00000169129,84632,765.5172414,737.6944444,13466.5,3355.125
ENSG00000099204,3983,4191.172414,2788.555556,16945.84615,4672
ENSG00000151892,2674,636.7586207,41.19444444,137795.6667,9413
ENSG00000165863,143379,25,49.80555556,4734.5,1392.5
ENSG00000165868,259217,513.8965517,230.1388889,119370.5,5828
ENSG00000187164,57698,849,878.2222222,52885.57143,4087
ENSG00000148704,11023,0.517241379,2.555555556,4165.5,3231
ENSG00000165650,118987,771.7931034,837.7222222,176990,3837
ENSG00000107560,22841,771.6551724,795.9722222,35597,6091
ENSG00000165669,63877,1227.344828,1122.388889,30602.5,2665.5
ENSG00000119973,2834,0.206896552,0,530,1980
ENSG00000151893,143384,1594.724138,1934.888889,73286,4409
ENSG00000107581,8661,8813.103448,7927.555556,16911.33333,4038
ENSG00000183605,119559,705.7241379,874.5555556,14128.33333,1370
ENSG00000165672,10935,2706.896552,2952.027778,9567,1564
ENSG00000148908,6001,870.5172414,555.6666667,22931.66667,855
ENSG00000151923,7073,2151.344828,2868.416667,7019.4,3494
ENSG00000197771,79892,1723.172414,1974.166667,12139.5,3433.75
ENSG00000066468,2263,1311.275862,1343.916667,4766.526316,2944.578947
ENSG00000107669,11101,989.7931034,862.4722222,52275.57143,2082
ENSG00000107672,54780,1334.172414,1229.416667,7237.5,1388.25
ENSG00000183559,399814,0.034482759,0.027777778,2100,1064
ENSG00000138161,50624,32.4137931,54.58333333,3892.5,2048.5
ENSG00000213185,196792,2.965517241,9.138888889,29791,757
ENSG00000119965,80007,271.0689655,311.8055556,20416,3085
ENSG00000095574,64376,647.9310345,621.8611111,5389.2,4568
ENSG00000121898,119587,1470.793103,167.0555556,187019,3182.5
ENSG00000182022,51363,698.3793103,493.6666667,37582.75,4191.5
ENSG00000065154,4942,1981.413793,1425.111111,13130.66667,2633.666667
ENSG00000229544,390010,0.275862069,3.25,3164,971
ENSG00000189319,9679,1171.551724,655.8055556,81784.33333,3606
ENSG00000203791,399818,157.5517241,133.3611111,20388.33333,2495.333333
ENSG00000175029,1488,1990.448276,1910.972222,30752.5,3626
ENSG00000175018,387718,0.103448276,0.027777778,66190,756
ENSG00000154485,118856,4.068965517,2.666666667,14900,1914
ENSG00000188690,7390,626.2413793,577.5277778,10407.33333,1206
ENSG00000089876,55760,900.6206897,1110.083333,5796.25,2288.75
ENSG00000148848,8038,730.0689655,610.5555556,142388.6,4454.6
