MGI ID,Entrez ID,mRNA copy number average [molecules/cell],mRNA half-life average [h],transcription rate (vsr) average [molecules/(cell*h)],Average Intron Length,Average Transcript Length
MGI:MGI:2443226,211948,4.67,4.66,0.78,2201,7725
MGI:MGI:NA,24.52,11.9,1.94,MGI:MGI:NA,NA,NaN
MGI:MGI:1343485,27784,6.67,11.12,0.55,7291,1844.4
MGI:MGI:1858303,51796,29.47,7.36,3.36,28589,3277.333333
MGI:MGI:1916043,98732,NA,13.25,NA,39467.5,3462
MGI:MGI:1098826,227683,4.62,10.58,0.4,3897.5,1289.833333
MGI:MGI:1891689,59288,31.81,9.04,3.1,9255.5,1297
MGI:MGI:2442058,233280,5.69,9.63,0.61,39205,3183
MGI:MGI:2684913,217431,20.43,9.65,1.89,78617,3021
MGI:MGI:1915017,67767,17.23,6.73,2.12,4456.5,1174
MGI:MGI:3513266,103466,9.01,4.8,1.48,38658.5,2513.666667
MGI:MGI:2682639,227674,6.19,7.22,0.72,4279.5,1348.75
MGI:MGI:107372,19212,2.23,13.19,0.21,48840.5,1609.857143
MGI:MGI:1921447,74197,5.77,5,0.91,15187.5,3441
MGI:MGI:2139152,99169,5.77,5,0.91,0,1320
MGI:MGI:1353568,30931,15.13,7.06,1.92,3112,936.2
MGI:MGI:1354163,50505,1.77,6.49,0.25,23510.5,2366.8
MGI:MGI:97281,17967,6.55,14.25,0.46,223579.5,3122
MGI:MGI:1346040,24070,24.5,8.69,2.45,2368.5,755.7
MGI:MGI:1914440,26987,27.73,11.82,2.2,12114.5,1990.75
MGI:MGI:1917777,70527,5.35,5.78,0.75,23669,3203
MGI:MGI:1277113,107975,8.82,15.46,0.58,135093,4339
MGI:MGI:1923848,98053,39.76,9.36,4.94,6167,1717
MGI:MGI:1921020,545085,17.56,10.85,1.48,8999.5,1477.666667
MGI:MGI:2442062,268396,9.41,8.99,0.93,56371.5,5036
MGI:MGI:96952,17246,2599.59,3.2,610.52,9654,1685
MGI:MGI:1923547,100087,18.32,4.13,3.42,0,1629
MGI:MGI:3649546,241593,2.43,8.3,0.37,1282,1172
MGI:MGI:1861607,107338,13.32,14.66,0.91,64189,1634.133333
MGI:MGI:1921347,74097,15.5,4.47,2.7,199,881
MGI:MGI:1915294,68044,2.04,3.14,0.49,8347,1166.5
MGI:MGI:96765,16835,19.49,4.95,3.1,11676.5,3161.666667
MGI:MGI:97740,18970,7.27,5.22,1.11,18481,2277.5
MGI:MGI:87986,11651,85.72,15.99,5.54,15905,965.1111111
MGI:MGI:1891698,59047,6.89,6.6,0.86,2130.5,1096.058824
MGI:MGI:1917903,105446,8.16,8.2,0.85,642,1118.8
MGI:MGI:1929705,65246,NA,NA,NA,49436.5,5682.666667
MGI:MGI:1924145,76895,12.86,9.3,1.22,20377.5,3954
MGI:MGI:2442894,319876,9.08,6.63,1.13,116175,2487.076923
MGI:MGI:1914719,67469,NA,13.41,NA,15404,1320.571429
MGI:MGI:1931787,78891,31.51,10.98,2.64,10338,2637
MGI:MGI:2443517,232989,48.03,10.04,4.31,23340.5,2792.666667
MGI:MGI:2685412,229672,3.31,5.4,0.83,3043,1057
MGI:MGI:1914765,67515,9.3,6.62,1.16,27711,1244.4
MGI:MGI:97805,19246,11.24,8.35,1.16,27615.5,1662.857143
MGI:MGI:2139530,227746,8.74,14.88,0.92,16520.5,1233.285714
MGI:MGI:1321393,21853,13.28,7.71,1.46,8375.5,2038.4
MGI:MGI:1914824,67574,4.15,6.45,0.53,8933.5,1704.357143
MGI:MGI:1923938,76688,NA,6.45,NA,2869.5,1391.916667
MGI:MGI:88077,11883,NA,18.21,NA,1027,1870
MGI:MGI:1913544,66294,9.37,15.6,0.62,6024,1056.3
MGI:MGI:1919570,72320,12.9,8.44,1.32,22289.5,1413.222222
MGI:MGI:1915237,106564,5.83,3.98,1.12,2367,1313.333333
MGI:MGI:2147194,225432,5.85,4.69,0.98,59990,6200
MGI:MGI:98447,20935,11.98,4.49,2.08,5030,1133
MGI:MGI:1916017,68767,8.23,11.55,0.67,3132.5,1029.625
MGI:MGI:2385695,225870,35.31,7.55,3.95,1268,1357.444444
MGI:MGI:1915459,68209,43.84,12.09,3.43,347.5,686
MGI:MGI:1350931,27060,36.68,6.85,4.44,2739,1496.692308
MGI:MGI:1203484,18139,8.32,7.11,0.98,31536,2356.619048
MGI:MGI:1916279,69029,96.62,13.26,7.09,5486,540.1666667
MGI:MGI:88276,12387,NA,10.86,NA,10718.5,1446.714286
MGI:MGI:104513,18105,2.98,14.41,0.32,18747.5,1525.8
MGI:MGI:96243,15512,1.53,7.4,0.17,119.5,2525
MGI:MGI:2448375,319177,NA,NA,NA,0,384
MGI:MGI:1931148,56520,11.01,14.6,0.87,1978.5,938
MGI:MGI:1914804,67554,14.14,2.93,3.6,16565.5,1076.666667
MGI:MGI:1289325,52717,38.29,8.78,3.8,7066.5,877.4285714
MGI:MGI:1330281,12488,9.92,9.2,0.95,68428,3713.5
MGI:MGI:1918367,213464,8.05,5.48,1.17,18449,1954.833333
MGI:MGI:1932101,81702,22.19,7.49,2.5,68942.5,6159.375
MGI:MGI:1929100,56324,8.02,13.9,0.57,33803,1875
MGI:MGI:1919022,71772,15.23,21.55,0.82,15498.5,3430.666667
MGI:MGI:102519,13010,341.56,20.11,19.13,2732.5,664.3333333
MGI:MGI:99960,14030,100.15,9.88,9.1,16170.5,1145.307692
MGI:MGI:1931035,58202,16.85,10.87,1.42,6961,1183.375
MGI:MGI:1913853,66603,6.99,3.83,1.75,8027,1397.333333
MGI:MGI:1933185,55936,NA,NA,NA,68550.5,1443
MGI:MGI:99907,18822,21.79,32.78,0.94,14217,1679
MGI:MGI:1270849,72508,11.43,9.51,1.07,25921.5,1970.714286
MGI:MGI:1309463,110920,9.63,9.41,0.91,12460.5,2814.75
MGI:MGI:1861712,56844,NA,4.67,NA,470,1037.571429
MGI:MGI:1289172,213326,9.49,6.56,1.19,25151.5,2609
MGI:MGI:107563,17937,20.16,4.01,3.88,3205,1419.75
MGI:MGI:1915843,216151,9.43,9.38,0.89,4329.5,1915.615385
MGI:MGI:109211,109333,17.99,9.49,1.68,67718,2202.090909
MGI:MGI:108069,12428,52.75,8.51,5.37,2489.5,1698.8
MGI:MGI:1926031,78781,19.07,8.54,1.93,39964,3690
MGI:MGI:2673709,208628,7.13,11.87,0.56,2709,1507.285714
MGI:MGI:1918920,71670,4.69,15.19,0.31,1842,1505
MGI:MGI:1919831,214764,2.73,3.17,0.65,16841,2016
MGI:MGI:1098815,52563,10.55,10.46,1.31,9392.5,1686.555556
MGI:MGI:2685620,331487,5.83,3.87,1.16,22369,2304
MGI:MGI:2446173,223254,NA,NA,NA,105573,1855
MGI:MGI:2145900,105732,18.37,4.34,3.3,6307,4518
MGI:MGI:1914954,67704,21.36,7.68,2.36,822,1160
MGI:MGI:2182585,234959,8.46,7.48,0.95,11525,1565.5
MGI:MGI:1916344,69094,13.78,17.78,0.99,1865,757
MGI:MGI:1098727,245828,32.43,9.29,3.09,710.5,642
MGI:MGI:99260,18759,14.73,9.05,1.43,26619,1437.6
MGI:MGI:95403,13830,8.68,14.64,0.6,12239.5,1838.5
MGI:MGI:1915269,80509,15.93,8.73,1.59,3121,898.4
MGI:MGI:1933623,83797,NA,6.52,NA,5765,1153
MGI:MGI:2679008,234686,11.58,7.63,1.28,7538.5,2375.25
MGI:MGI:1890471,59092,36.32,9.52,3.39,3660.5,679.8181818
MGI:MGI:1923747,76497,25.99,18.68,1.53,1543,925.3333333
MGI:MGI:1099800,18034,53.49,11.47,3.99,3745.5,3129.5
MGI:MGI:1917207,69957,29.97,9.23,2.86,4976,1169
MGI:MGI:1919732,72482,17.2,14.44,1.19,8846,1805.4
MGI:MGI:1891700,59287,20.95,13.78,1.49,7583,1848.5
MGI:MGI:1933277,83602,2.48,5.06,0.39,15708.5,2870.333333
MGI:MGI:1328306,18393,18.13,8.34,2.38,21509,1283.8
MGI:MGI:95824,14815,10.45,5.17,1.6,38767,2932.625
MGI:MGI:108051,17126,11.38,7.85,1.23,50070.5,1490.142857
MGI:MGI:2158394,216154,8.04,15.28,0.54,8064,1544.285714
MGI:MGI:107157,20466,13,6.93,1.56,14092,3020.666667
MGI:MGI:2385089,226043,6.18,4.22,1.14,39757,1944
MGI:MGI:2146468,207932,6.12,5.32,0.87,28490.5,2443
MGI:MGI:1351331,27221,28.16,9.17,2.7,17333.5,4653
MGI:MGI:2137520,65960,17.16,14.36,1.19,24195,2096
MGI:MGI:1201692,14470,36.58,15.69,2.4,1279.5,678.3333333
MGI:MGI:1919431,72181,4.35,8.95,0.43,9603,1142.8
MGI:MGI:105071,19342,8.78,9.54,0.82,5938.5,865.2222222
MGI:MGI:1916709,69459,15.19,11.71,1.21,9878,810.1666667
MGI:MGI:1931013,57742,18.38,7.7,2.02,1575,951
MGI:MGI:1929129,60406,5.78,5.97,1.19,3976,1178
MGI:MGI:1931838,56320,8.52,13.33,0.62,6253,1529.222222
MGI:MGI:894697,19366,7.33,7.63,0.81,2785.5,2126.333333
MGI:MGI:2138261,98366,14.82,11.06,1.24,52478,1280.857143
MGI:MGI:1098658,20842,10.36,12.5,0.79,100441.5,2219.1875
MGI:MGI:97890,19361,16.92,10.99,1.42,5382.5,1579.375
MGI:MGI:2385920,64451,10.27,12.77,0.77,26393.5,3528.625
MGI:MGI:1933134,80286,24.2,17.22,1.49,120690,1471.166667
MGI:MGI:1095411,227720,9.54,13.69,0.68,35825.5,1435.545455
MGI:MGI:1913532,66282,7.44,6.25,0.98,5657.5,3124.333333
MGI:MGI:104670,14229,12.89,8.08,1.38,43395,1944
MGI:MGI:107771,109934,43.09,10.83,3.65,47341.5,2443.307692
MGI:MGI:1927654,56367,NA,NA,NA,15974.5,855.2
MGI:MGI:1913300,66050,5.74,3.76,1.16,2526,852.5
MGI:MGI:1859920,55960,10.82,9.06,1.09,20109.5,1486.25
MGI:MGI:1341724,14593,4.99,4.1,0.94,6220.5,1236.909091
MGI:MGI:1919300,72050,9.56,12.41,0.74,10880,1604.166667
MGI:MGI:1920421,108943,3.8,9.86,0.55,9164,2341.833333
MGI:MGI:1921445,74195,15.91,12.49,1.22,59757.5,2845.333333
MGI:MGI:1922873,75623,11.51,4.15,2.14,16259.5,805.6428571
MGI:MGI:106594,14933,3.59,11.21,0.3,35555.5,2701.75
MGI:MGI:1858622,53620,8.49,8.78,0.84,5802.5,1265
MGI:MGI:1913882,66632,7.58,16.02,0.49,72863.5,2333
MGI:MGI:2141866,101489,NA,10.98,NA,2059,1640.8
MGI:MGI:1915722,68472,5.04,3.65,1.05,4740,2578.5
MGI:MGI:1913483,66233,14.25,7.91,1.53,3016.5,1116.666667
MGI:MGI:1931520,83703,11.76,4.27,2.13,4157,899.3333333
MGI:MGI:2449307,326622,7.44,6.69,0.92,52296.5,2848
MGI:MGI:1333783,12460,14.83,6.26,1.93,12900,1057
MGI:MGI:1915467,53761,62.52,13.62,4.5,7974.5,2714
MGI:MGI:1931029,57437,23.39,7.38,2.66,10211,2330.5
MGI:MGI:1098641,242687,17.14,7.75,1.88,32271.5,1591.333333
MGI:MGI:1914226,668661,35.91,4.18,6.64,2267.5,1705.095238
MGI:MGI:1913856,66606,2.7,4.79,0.44,1660.5,1374.142857
MGI:MGI:1289156,52033,8.57,6.34,1.11,8729,862.3333333
MGI:MGI:1914338,67088,7.63,14.19,0.54,25546,5474
MGI:MGI:107231,13383,23.76,11.82,1.89,104648,2483.266667
MGI:MGI:1306796,11783,3.6,5.99,0.54,50602,3390
MGI:MGI:1354948,50794,11.99,4.5,2.1,39520.5,2494
MGI:MGI:101771,20650,5.43,6.23,0.71,59412,4654
MGI:MGI:1890404,68607,20.94,7.6,2.33,6189,934.1666667
MGI:MGI:1347351,26562,12.1,8.39,1.25,6156,2830
MGI:MGI:1917244,68817,15.85,4.49,2.75,36318,6546
MGI:MGI:2444773,228607,7.89,8.26,0.82,6923,2442.5
MGI:MGI:1888939,56526,6.46,19.37,0.37,44537.5,2778.8
MGI:MGI:2137356,94092,8.2,5.74,1.15,12358.5,2787.5
MGI:MGI:88557,13026,9.88,13.08,0.73,23093,1997.25
MGI:MGI:1919069,71819,23.99,10.81,2.05,4494.5,1274.090909
MGI:MGI:1890577,57317,25.23,4.97,4,19616,1797
MGI:MGI:1203520,13144,27.25,11.86,2.16,4465.5,1019.727273
MGI:MGI:1913913,66663,9.5,7.33,1.09,13133.5,1942.6
MGI:MGI:1306823,217207,16.1,5.83,2.23,1421.5,1925.2
MGI:MGI:2443306,216810,10.76,9.93,0.97,109157,3024.363636
MGI:MGI:2145890,105722,NA,10.48,NA,90513.5,2594
MGI:MGI:1917113,69863,13.21,6.33,1.72,57238.5,2146.285714
MGI:MGI:1920374,73124,23.57,16.52,1.53,61139,2762.625
MGI:MGI:1914977,67727,2.76,7.55,0.31,57496,2422.5
MGI:MGI:1096344,11717,12.05,8.06,1.28,26591.5,1854.25
MGI:MGI:1858961,233406,33.21,7.94,6.33,9941.5,1874.428571
MGI:MGI:1924344,100113398,5.06,3.4,1.42,3276.5,1103
MGI:MGI:2442422,213012,2.82,4.03,0.49,5990,1076.2
MGI:MGI:101924,20496,13.5,12.97,1.01,61624,6520
MGI:MGI:97447,76303,14.09,8.01,1.5,23684,4578
MGI:MGI:1916937,383295,2.84,5.95,0.39,8386,1394.2
MGI:MGI:109581,20196,6.35,12.18,0.49,9432,715
MGI:MGI:1931751,80913,25.22,5.79,3.51,36322.5,2848.25
MGI:MGI:108074,20773,15.8,12.58,1.2,58666.5,2482.2
MGI:MGI:95806,14797,46.11,22.71,3.56,829,865.2
MGI:MGI:1933137,80281,7.1,4.38,0.84,44675,3557
MGI:MGI:1915542,68292,NA,22.03,NA,63620,4221
MGI:MGI:1920185,72935,20.33,11.34,1.66,2279.5,1330.8
MGI:MGI:1352504,29816,15.94,8.11,1.3,12694,1567.571429
MGI:MGI:1915340,68090,26.32,16.29,1.68,2849,1493
MGI:MGI:107451,72469,8.72,5.19,1.43,12738,1300
MGI:MGI:1926179,78929,30.83,10.95,2.59,21088.5,1518.333333
MGI:MGI:894318,18647,27.1,9.3,2.58,268779.5,2126.571429
MGI:MGI:1918366,71116,10.81,6.46,1.37,48491,1130.444444
MGI:MGI:1915226,67976,NA,8.91,NA,4764.5,2033.571429
MGI:MGI:1926048,78798,NA,6.33,NA,72114.5,4601.333333
MGI:MGI:1919082,71832,11.32,16.74,1.05,0,1953
MGI:MGI:1918234,70984,2.32,15.33,0.17,12439.5,1853.857143
MGI:MGI:2444818,231830,14.52,5.75,2.04,11954.5,1988
MGI:MGI:3028642,404710,10.17,12.74,1.18,22981,2903.8
MGI:MGI:1929492,56298,10.1,5.69,1.43,31989,2744.25
MGI:MGI:1913780,66530,12.81,9.67,1.18,4137.5,1787.571429
MGI:MGI:2385139,227800,7.89,7.69,0.87,48744.5,2551
MGI:MGI:1919494,72244,3.16,10.6,0.27,9612,1960.888889
MGI:MGI:103224,14148,11.62,9.73,1.07,17592,1410
MGI:MGI:1351333,107829,16.83,14.63,1.15,18006,1232.5
MGI:MGI:1921285,74035,NA,6.45,NA,13777,2818.4
MGI:MGI:109281,227937,14.41,11.1,1.2,97635,2332.071429
MGI:MGI:97860,218397,13.1,8.31,1.36,37863.5,1208.2
MGI:MGI:1351911,216136,12.14,11.97,0.96,977,1621
MGI:MGI:101805,14936,14.92,13.19,1.1,9095,1558
MGI:MGI:107813,22152,NA,NA,NA,8726.5,1322
MGI:MGI:1913672,66422,39,13.38,3.32,3075,676
MGI:MGI:2384585,234366,19.23,12.84,1.44,62006,2810.333333
MGI:MGI:1891190,64138,26.69,15.89,2.44,10106,1441
MGI:MGI:103063,20846,5.74,17.53,0.36,40858.5,2520.384615
MGI:MGI:1913924,66674,5.08,6.26,0.66,20943.5,2730.5
MGI:MGI:1918348,545389,15.38,4.46,2.69,42380,4153.75
MGI:MGI:1261758,52615,17.21,6.26,2.24,21484,1829.833333
MGI:MGI:109164,14707,81.27,8.45,8.42,5010,1201.666667
MGI:MGI:107384,13429,22.75,19.02,1.32,26402.5,2105.125
MGI:MGI:1333782,18807,16.08,29.65,0.74,14463,994.375
MGI:MGI:1913397,66147,11.42,8.85,1.14,7622,951.1818182
MGI:MGI:1914267,67017,1.67,9.97,0.15,6568,3617
MGI:MGI:1921487,74237,NA,11.99,NA,21069,2288.428571
MGI:MGI:2443713,231386,19.07,6.76,2.35,45485.5,2981.555556
MGI:MGI:1919240,71990,28.3,15.51,1.86,6791,3156.333333
MGI:MGI:1261890,67948,5.74,5.95,0.81,23615.5,2107.2
MGI:MGI:1888520,57261,24.21,8.35,2.5,75391,3092.428571
MGI:MGI:1306776,17754,8.89,20.14,0.5,10578,5709.5
MGI:MGI:105072,19334,17.2,6.5,2.17,40480.5,5016.333333
MGI:MGI:1096879,14297,9.99,8.15,1.06,16473.5,1196
MGI:MGI:1915815,68565,38.21,10.27,3.37,9916.5,957.1666667
MGI:MGI:3583942,208092,NA,10.45,NA,2283.5,741.6666667
MGI:MGI:2684917,207965,10.58,7.85,1.15,4374,1027
MGI:MGI:1196246,387524,8.57,8.08,0.99,68894.5,2285.666667
MGI:MGI:98218,20204,46.69,9,3.65,23152.5,918.75
MGI:MGI:1935127,93761,NA,NA,NA,40943,2550.142857
MGI:MGI:2137357,94093,7.82,6.06,1.05,40876.5,2923.428571
MGI:MGI:1261845,52635,NA,10.91,NA,49161,3131.25
MGI:MGI:1289326,68080,19.79,8.04,2.1,4706.5,1079.166667
MGI:MGI:2443921,270110,NA,4.67,NA,611,5080
MGI:MGI:1926185,78935,3.09,14.18,0.26,17214,3206.4
MGI:MGI:1926235,58244,12.93,9.7,0.82,24436,1243.111111
MGI:MGI:1926014,71999,15.12,5.68,2.14,10144,1699.4
MGI:MGI:1920939,73689,18.24,5.78,2.56,6303,878
MGI:MGI:107760,12660,21.02,5,3.32,20481,1818.571429
MGI:MGI:1100887,15569,1.23,8.26,0.13,68348,2246.666667
MGI:MGI:107427,15572,1.23,8.26,0.13,59460.5,2561.666667
MGI:MGI:2443514,218973,8.4,5.87,1.16,16595.5,2513.666667
MGI:MGI:88318,12475,13.69,5.81,1.9,91,1572
MGI:MGI:1347007,26432,9.26,9.02,0.9,33841.5,2188
MGI:MGI:1918041,70791,5.43,5.16,0.83,3693.5,1285.714286
MGI:MGI:1919257,72007,26.35,5.84,3.64,248325.5,4974.25
MGI:MGI:2443884,229707,19,7.89,2.06,12508,2271.5
MGI:MGI:2447857,66053,18.66,10.87,1.57,11909,1129.2
MGI:MGI:1313136,269713,16.04,9.55,1.5,30070,3459.333333
MGI:MGI:1915172,67922,11.83,11.39,0.97,1202.5,2975.5
MGI:MGI:1915106,67856,3.39,8.3,0.35,14437,1146
MGI:MGI:1914868,67618,7.21,9.01,0.7,11910,2724
MGI:MGI:2143333,208194,NA,4.77,NA,16686,3293.4
MGI:MGI:2158736,80886,39.38,8.44,4.03,3422,992
MGI:MGI:2140998,100763,20.96,14.02,1.48,55514.5,3094.75
MGI:MGI:1336894,17434,NA,13.7,NA,7551,1251.5625
MGI:MGI:700013,20410,5.8,11.01,0.49,24239.5,2729
MGI:MGI:1918722,71472,24.69,9.09,2.39,3248,2189.8
MGI:MGI:2149728,114663,6.15,6.75,0.87,28233,1661
MGI:MGI:2159437,67269,5.39,9.89,0.49,61865,2206.590909
MGI:MGI:99914,226519,35.94,19.44,2.06,4848.5,2244.2
MGI:MGI:1915076,67826,16.39,16.03,1.07,26666.5,804
MGI:MGI:1913297,66047,35.98,14.24,2.51,1291.5,567
MGI:MGI:1922368,231549,42.15,6.06,5.67,105519.5,2036
MGI:MGI:104603,20401,15.67,5.98,1.84,9669,1513.4
MGI:MGI:1914116,66866,7.17,9.68,0.68,46652,3934
MGI:MGI:NA,11.95,6.98,1.43,MGI:MGI:NA,NA,NaN
MGI:MGI:1925152,229589,6.17,6.02,0.83,14138,1957
MGI:MGI:88381,14066,53.29,2.93,13.6,7006,1148
MGI:MGI:1923159,75909,56.46,5.42,6.36,51692.5,851.5
MGI:MGI:2443205,229700,9.18,3.18,2.18,3910,4343
MGI:MGI:1860513,55935,12.68,4.65,2.13,15535,1332.111111
MGI:MGI:1097163,18972,27.89,12.98,2.07,3584,792.2
MGI:MGI:1929494,232906,25.42,13.37,1.85,112281.5,7699
MGI:MGI:1353652,30935,6.75,8.6,0.68,12177.5,1864.125
MGI:MGI:98905,22258,30.42,15.18,2.03,20820.5,1846.777778
MGI:MGI:96965,17289,NA,NA,NA,64129.5,3523
MGI:MGI:1277973,14911,8.13,6.85,0.99,10832.5,935.2222222
MGI:MGI:97741,18971,18.28,10.28,1.61,9349.5,1648.444444
MGI:MGI:1276116,328572,17.21,5.12,2.66,30299,2299.5
MGI:MGI:1916509,69259,11.47,5.31,1.72,12811.5,1446.333333
MGI:MGI:1914640,67390,6.8,4.46,1.19,3007,1048.333333
MGI:MGI:1913685,66435,NA,15.03,NA,28252.5,1820.357143
MGI:MGI:109301,18789,26.72,13.72,1.91,27740.5,1669.35
MGI:MGI:1932115,56522,26.72,13.72,1.91,0,4239
MGI:MGI:2443387,209032,2.24,3.62,0.47,5328,6536
MGI:MGI:1915387,68137,39.07,13.47,2.83,5293,1022.6
MGI:MGI:2446296,70661,13.88,12.46,1.06,103262.5,3691
MGI:MGI:104757,13846,12.4,8.81,1.23,20158,4011
MGI:MGI:1920188,72938,5.31,5.52,0.77,21382.5,732.6
MGI:MGI:1913600,66350,21.61,15.47,1.43,14478.5,887.3333333
MGI:MGI:107979,16570,6.17,8.81,0.61,17485.5,3057.6
MGI:MGI:1918970,71720,12.28,9.93,1.11,63496.5,2596.3
MGI:MGI:2685298,384309,NA,NA,NA,1302,5073
MGI:MGI:1918951,71701,8.11,7.16,0.95,17133,1780.25
MGI:MGI:1353586,380928,7.32,11.04,0.61,100835.5,2683.0625
MGI:MGI:1354736,225876,20.79,4.85,3.37,38353.5,2576.666667
MGI:MGI:108005,17874,NA,7.93,NA,1873.5,2209
MGI:MGI:1921636,74386,3.57,3.69,0.86,3061,2968
MGI:MGI:88393,12648,11.12,4.71,1.85,31819.5,3194.2
MGI:MGI:1915309,68059,NA,17.73,NA,49707.5,1742.666667
MGI:MGI:2384495,223701,38.21,5.23,4.1,159475.5,2267.8
MGI:MGI:1334458,19298,8.94,13.42,0.65,3377,1204.166667
MGI:MGI:1347074,26450,4.2,7.55,0.47,6339,1448.5
MGI:MGI:1343458,22051,36.22,9.77,3.31,1533,931.5
MGI:MGI:1913496,66246,NA,NA,NA,11632,1483.625
MGI:MGI:2139971,99890,14.51,5.26,2.2,915.5,2853.333333
MGI:MGI:1891017,81909,16.69,7.87,1.81,3178,814.8
MGI:MGI:1920037,72787,21.29,12.7,1.89,26003,2180.333333
MGI:MGI:2448501,219024,21.29,10.87,1.8,1379,1306.454545
MGI:MGI:1924876,77626,11.42,8.53,1.16,11219.5,1868.92
MGI:MGI:1914000,108654,3,7.5,0.34,27066.5,5150
MGI:MGI:2146110,223593,43.52,18.3,2.58,28026.5,3325.5
MGI:MGI:1298382,18824,108.59,9.58,10.08,1838.5,989.6666667
MGI:MGI:1927140,216963,30.97,10.34,2.72,5518.5,1785.166667
MGI:MGI:1918611,71361,4.64,8.62,0.47,13912.5,1268.571429
MGI:MGI:1913501,66251,12.65,7.53,1.42,24984.5,1350
MGI:MGI:1917678,70428,8.59,14.17,0.75,56592.5,1894.25
MGI:MGI:2385132,227707,18.39,10.88,1.56,4008,1300.666667
MGI:MGI:106313,28075,26.76,10.58,2.3,20788,1631.666667
MGI:MGI:1924303,77053,18.71,10.05,1.67,25827,1493.052632
MGI:MGI:1918985,71735,19.82,11.27,1.63,6551,1792.444444
MGI:MGI:1099804,215114,10.2,16.39,0.65,107608,2610.666667
MGI:MGI:1351627,27402,7.48,6.75,0.92,40849.5,1746.333333
MGI:MGI:2387613,226144,16.31,8.15,1.72,15807,1488.444444
MGI:MGI:2443972,211446,7.92,14.62,0.54,17930,1323.166667
MGI:MGI:1917458,70208,6.4,7.03,0.76,19924.5,2316.3
MGI:MGI:1861774,56878,36.91,6.95,4.41,127540.5,1518.142857
MGI:MGI:2444477,207181,36.91,6.95,4.41,489266,2315.666667
MGI:MGI:104583,13858,8.19,14.38,0.57,57159.5,1861
MGI:MGI:2136882,71446,6.51,9.55,0.83,1003.5,1545.714286
MGI:MGI:1925999,78749,23.48,4.65,3.96,117946,3093.666667
MGI:MGI:2147661,107305,11.62,4.44,2.04,23190,2415
MGI:MGI:1913367,66117,15.36,9.16,1.5,4797.5,489.5
MGI:MGI:1915958,68708,NA,7.51,NA,5599.5,944.5454545
MGI:MGI:1916363,69113,18.44,6.84,2.24,20471,802.0833333
MGI:MGI:1933126,80280,12.04,11.03,1.01,4842,1011.909091
MGI:MGI:1913404,66154,31.48,13.84,2.24,5381,914
MGI:MGI:1347054,26384,NA,NA,NA,7224,893
MGI:MGI:1338037,19654,11.6,6.21,1.52,53730.5,1419.8
MGI:MGI:1928740,60527,27.63,14.08,1.94,14855,3269
MGI:MGI:1913484,66234,16.03,5.2,2.44,9583.5,1558.714286
MGI:MGI:106477,231803,13.95,3.98,2.7,2838,1148
MGI:MGI:1933391,80884,22.93,18.75,1.34,3116,1479.9
MGI:MGI:1927197,56392,8.74,7.23,1.01,84592.5,4085.5
MGI:MGI:1859608,54638,6.3,8.61,0.63,5266.5,2323
MGI:MGI:1925554,78304,41.88,14.56,2.88,327,487.75
MGI:MGI:2441787,319277,7.35,6.31,0.95,25972,3041
MGI:MGI:1342290,20112,9.66,11.68,0.93,75773,2359.6
MGI:MGI:2445114,320951,19.08,9.52,1.78,33903,1659.733333
MGI:MGI:97563,18663,NA,NA,NA,0,1626
MGI:MGI:107949,11852,28.87,3.79,5.83,0,2349
MGI:MGI:109280,17766,12.62,8.84,1.25,8286,642.8571429
MGI:MGI:88137,12040,NA,NA,NA,106905,988.8333333
MGI:MGI:1890470,59093,14.56,10.17,1.29,109571,1304.333333
MGI:MGI:1098653,52202,NA,7.29,NA,12762.5,2366
MGI:MGI:1916922,69672,21.65,12.14,1.69,10051,1527
MGI:MGI:1889341,57874,18.35,13.33,1.35,32002,2709
MGI:MGI:1919762,72512,9.62,14.88,0.65,4575,2302
MGI:MGI:1919586,381314,NA,13.01,NA,22061,3172.2
MGI:MGI:97608,18787,98.76,4.03,19,4284.5,2325.333333
MGI:MGI:2685031,235497,13.94,7.87,1.52,13790,2508.666667
MGI:MGI:104643,18567,15.42,7.12,1.81,4883.5,871.6666667
MGI:MGI:1917608,70358,68.34,12.31,5.42,7572,971.5
MGI:MGI:2445102,216877,12.09,4.89,1.95,8800,1950.875
MGI:MGI:96224,15461,NA,20.16,NA,1929.5,1520.714286
MGI:MGI:1930075,54723,24.97,8.32,2.59,4480.5,1436.75
MGI:MGI:1914529,67279,5.83,5.98,0.79,1858.5,999
MGI:MGI:1928323,64652,47.78,14.48,3.3,14379.5,1530.565217
MGI:MGI:2384310,236732,17.61,11.82,1.4,28742.5,2962.714286
MGI:MGI:1926210,60411,2.64,4.74,0.44,16187,985.1428571
MGI:MGI:2145597,105559,NA,7.33,NA,91903.5,3046.6
MGI:MGI:2442261,214763,6.02,3.61,1.25,8608,3263.666667
MGI:MGI:1918867,71617,5.13,9.38,0.49,177449,2896
MGI:MGI:2442114,319480,43.76,10.05,3.93,98406,4298.5
MGI:MGI:1316678,19355,9.03,4.18,1.67,6075.5,2087.666667
MGI:MGI:88355,12558,21.22,19.23,1.22,124621,3993
MGI:MGI:2445173,228005,9.32,18.64,0.58,16143,1614.272727
MGI:MGI:1858179,53322,7.93,11.5,0.68,20595,1122.5
MGI:MGI:2444529,320685,12.6,10.88,1.07,41680.5,1393.285714
