gi,est_hits,introns,intronsize,exonsize,avgintronsize
18545132,1,6,13992,1410,2332
7549811,18,5,35600,1407,7120
14756538,14,5,26137,1407,5227.4
14916473,13,11,28455,1407,2586.818182
11419387,12,12,316411,1407,26367.58333
13631377,10,3,23181,1407,7727
14721829,10,8,57201,1407,7150.125
16157272,10,9,58364,1407,6484.888889
18578180,8,1,2235,1407,2235
18587650,8,1,3001,1407,3001
18572964,5,3,6661,1407,2220.333333
13643919,5,5,11330,1407,2266
18595975,2,2,9196,1407,4598
18598279,1,9,36498,1407,4055.333333
4505221,18,9,10122,1404,1124.666667
5453920,18,11,16605,1404,1509.545455
18554359,15,0,0,1404,0
11068141,2,4,9595,1404,2398.75
14739523,1,1,1245,1404,1245
4504927,1,6,2097,1404,349.5
18546385,1,6,5007,1404,834.5
7657570,10,6,9485,1403,1580.833333
14743881,18,5,41009,1401,8201.8
18591028,16,7,7126,1401,1018
18585570,15,9,135277,1401,15030.77778
8922509,12,4,1008,1401,252
5803068,9,6,12079,1401,2013.166667
8922917,8,13,120388,1401,9260.615385
7657490,7,7,54407,1401,7772.428571
15967159,5,9,12602,1401,1400.222222
14783793,3,8,11782,1401,1472.75
17472894,2,0,0,1401,0
4501961,2,1,43180,1401,43180
8923137,2,8,3971,1401,496.375
18598575,1,4,61110,1401,15277.5
18569971,1,8,58809,1401,7351.125
7656965,8,8,6483,1399,810.375
18555817,15,9,29598,1398,3288.666667
18566778,15,9,42884,1398,4764.888889
12741315,14,2,7916,1398,3958
18576833,11,9,206253,1398,22917
18586781,8,4,14655,1398,3663.75
4504443,8,9,26886,1398,2987.333333
4503433,6,6,86812,1398,14468.66667
15305659,4,3,3345,1398,1115
14764885,4,6,31501,1398,5250.166667
14785305,2,1,30934,1398,30934
18545316,2,3,18524,1398,6174.666667
17440502,1,4,16377,1398,4094.25
18594347,1,7,48644,1398,6949.142857
18545458,1,7,4266,1398,609.4285714
18558331,1,8,81548,1398,10193.5
18594185,1,8,29091,1398,3636.375
18577563,1,12,52332,1398,4361
14249636,15,7,93912,1395,13416
14784102,12,9,22936,1395,2548.444444
17445540,11,3,2437,1395,812.3333333
18546966,11,4,41995,1395,10498.75
11141913,9,0,0,1395,0
18574535,9,9,20496,1395,2277.333333
18604082,8,4,48231,1395,12057.75
18582438,4,2,533,1395,266.5
14042957,3,0,0,1395,0
17455466,3,3,1622,1395,540.6666667
18596495,3,5,28402,1395,5680.4
18551508,2,3,477,1395,159
17475190,2,6,850,1395,141.6666667
13640995,1,3,1607,1395,535.6666667
18568958,1,3,1622,1395,540.6666667
4502745,17,12,148070,1394,12339.16667
4758884,2,10,1092004,1393,109200.4
18603927,15,8,27891,1392,3486.375
13376175,15,11,214648,1392,19513.45455
17438440,12,3,598,1392,199.3333333
14754994,12,6,3725,1392,620.8333333
13637281,7,10,81735,1392,8173.5
14757492,5,0,0,1392,0
14738695,4,4,35719,1392,8929.75
18601748,3,7,5720,1392,817.1428571
17481404,3,7,11637,1392,1662.428571
17491160,2,14,16428,1392,1173.428571
17459916,1,0,0,1392,0
18552881,18,10,30796,1389,3079.6
14734592,17,5,8009,1389,1601.8
18602109,17,9,207034,1389,23003.77778
14747931,14,0,0,1389,0
18574244,10,4,19023,1389,4755.75
18591931,5,8,11925,1389,1490.625
18567330,3,8,42671,1389,5333.875
13376523,2,0,0,1389,0
4506939,1,2,7838,1389,3919
4506115,19,7,7632,1386,1090.285714
18585351,18,4,46739,1386,11684.75
18585692,17,8,48547,1386,6068.375
13376080,16,4,104279,1386,26069.75
15312432,15,0,0,1386,0
4504789,15,6,7865,1386,1310.833333
18552230,14,13,53418,1386,4109.076923
14727306,13,9,86912,1386,9656.888889
4503649,11,7,29935,1386,4276.428571
18587421,9,12,21891,1386,1824.25
18584687,6,4,23240,1386,5810
4826732,6,5,19262,1386,3852.4
12735082,6,8,58862,1386,7357.75
14735894,1,11,38048,1386,3458.909091
11415048,19,0,0,1383,0
18546703,18,4,11016,1383,2754
16184322,15,0,0,1383,0
17475778,14,0,0,1383,0
14768528,10,10,17241,1383,1724.1
16157340,9,4,54457,1383,13614.25
18566786,9,6,55126,1383,9187.666667
17470963,3,5,2359,1383,471.8
17458589,2,8,9316,1383,1164.5
17475029,1,3,12356,1383,4118.666667
18602694,1,7,77166,1383,11023.71429
18592895,15,9,75012,1380,8334.666667
13640252,11,3,3498,1380,1166
13376195,10,11,31528,1380,2866.181818
13633818,9,6,1818,1380,303
18588157,6,7,4129,1380,589.8571429
11427952,5,9,186280,1380,20697.77778
18544502,4,10,40941,1380,4094.1
18544684,2,7,53504,1380,7643.428571
18600038,2,8,51719,1380,6464.875
17472715,1,9,78821,1380,8757.888889
4503011,19,8,37838,1377,4729.75
13652351,18,8,17830,1377,2228.75
16157035,16,7,17882,1377,2554.571429
14784734,15,12,33745,1377,2812.083333
18563475,15,12,245574,1377,20464.5
18577460,13,14,281939,1377,20138.5
18602171,9,0,0,1377,0
14741342,8,6,215074,1377,35845.66667
18575113,6,0,0,1377,0
18580585,6,1,183,1377,183
18585714,5,9,82543,1377,9171.444444
17478564,4,1,922,1377,922
17491240,4,8,22385,1377,2798.125
15055535,4,14,13459,1377,961.3571429
18546790,3,0,0,1377,0
17438231,2,8,6060,1377,757.5
18575868,1,10,26795,1377,2679.5
18555694,15,12,32213,1374,2684.416667
18596197,14,10,114597,1374,11459.7
4557457,13,8,14913,1374,1864.125
18561081,11,3,22325,1374,7441.666667
18550849,9,9,33454,1374,3717.111111
18601574,8,12,38540,1374,3211.666667
18555753,6,0,0,1374,0
17453242,6,9,78951,1374,8772.333333
18553449,6,10,29104,1374,2910.4
18582525,5,9,135475,1374,15052.77778
14730240,4,8,58467,1374,7308.375
14727534,2,8,172335,1374,21541.875
18581501,2,9,40316,1374,4479.555556
13027800,1,7,256542,1374,36648.85714
18604190,1,10,59167,1374,5916.7
7706661,18,10,30224,1371,3022.4
14784574,17,1,5622,1371,5622
15296616,11,4,24015,1371,6003.75
18578155,9,13,4315,1371,331.9230769
18575569,6,4,18233,1371,4558.25
18570906,5,0,0,1371,0
18565758,5,3,2228,1371,742.6666667
18597503,5,3,6840,1371,2280
18570769,5,3,2215,1371,738.3333333
18600507,3,7,10810,1371,1544.285714
18591558,2,3,9543,1371,3181
14761339,2,3,9545,1371,3181.666667
18547918,2,7,245999,1371,35142.71429
18583509,1,5,26287,1371,5257.4
17469320,1,7,24174,1371,3453.428571
10257433,17,2,1941,1370,970.5
18560778,17,0,0,1368,0
18600295,13,6,4232,1368,705.3333333
14763491,13,10,68692,1368,6869.2
18581377,10,4,67577,1368,16894.25
18567937,8,6,10821,1368,1803.5
18574228,7,8,106039,1368,13254.875
14749590,7,15,209014,1368,13934.26667
18559326,4,0,0,1368,0
13636810,4,1,20830,1368,20830
14761881,3,8,14904,1368,1863
18577914,1,0,0,1368,0
18568492,1,7,103951,1368,14850.14286
18547058,1,9,52128,1368,5792
18564398,1,10,18438,1368,1843.8
13646482,19,8,26285,1365,3285.625
17462659,19,9,45940,1365,5104.444444
18604823,18,10,72399,1365,7239.9
4758426,14,13,97444,1365,7495.692308
17459148,13,2,683,1365,341.5
18556637,4,9,2955,1365,328.3333333
17466104,3,6,32323,1365,5387.166667
18572376,3,10,272973,1365,27297.3
4885261,2,1,1583,1365,1583
17437012,1,2,17057,1365,8528.5
18544055,1,7,62294,1365,8899.142857
18604005,11,4,6247,1362,1561.75
18600782,8,4,13703,1362,3425.75
14722637,5,8,17356,1362,2169.5
18561229,3,8,70174,1362,8771.75
16157371,1,0,0,1362,0
18564287,1,6,18672,1362,3112
16184376,1,9,8347,1362,927.4444444
18552263,1,9,121376,1362,13486.22222
18557046,1,10,219571,1362,21957.1
17477318,1,10,78363,1362,7836.3
5730083,18,5,18203,1359,3640.6
14249534,15,1,23785,1359,23785
8923617,14,8,18735,1359,2341.875
14741520,11,12,23545,1359,1962.083333
18568615,10,2,1154,1359,577
18562595,8,3,36682,1359,12227.33333
14741267,5,0,0,1359,0
11421008,5,8,199085,1359,24885.625
17435524,4,10,50394,1359,5039.4
17481415,2,2,3968,1359,1984
17465349,1,6,44254,1359,7375.666667
18548124,15,6,12667,1356,2111.166667
7019587,14,2,5608,1356,2804
18569056,11,5,19773,1356,3954.6
14760082,10,7,13104,1356,1872
13562114,8,3,3911,1356,1303.666667
17446517,7,4,18440,1356,4610
18558329,6,8,137042,1356,17130.25
14916427,6,9,27321,1356,3035.666667
18566580,1,3,3189,1356,1063
18599197,1,8,31445,1356,3930.625
17472881,1,10,2085,1356,208.5
11138123,16,4,3861,1353,965.25
18578533,16,6,22986,1353,3831
5032143,15,9,28569,1353,3174.333333
13647978,14,0,0,1353,0
14755565,13,5,2165,1353,433
4758300,13,8,113628,1353,14203.5
18543823,12,4,6692,1353,1673
14741289,10,1,2014,1353,2014
16161852,10,1,2014,1353,2014
14760074,10,7,13081,1353,1868.714286
13653978,8,6,7128,1353,1188
18572015,7,2,3497,1353,1748.5
15718670,3,0,0,1353,0
9506959,1,12,338513,1353,28209.41667
18550200,17,4,14505,1350,3626.25
18594781,17,9,156576,1350,17397.33333
18548949,17,10,21013,1350,2101.3
13027624,13,1,1128,1350,1128
9507215,12,4,18929,1350,4732.25
18559181,11,8,63265,1350,7908.125
18595018,9,0,0,1350,0
14771330,8,9,44752,1350,4972.444444
13376099,7,10,6608,1350,660.8
14758094,5,0,0,1350,0
13376066,4,6,20279,1350,3379.833333
18576517,4,14,43668,1350,3119.142857
17481380,2,2,5308,1350,2654
17479015,1,5,11464,1350,2292.8
18551554,1,8,37450,1350,4681.25
15296606,18,7,151290,1347,21612.85714
18567493,13,15,70788,1347,4719.2
18595022,11,7,125095,1347,17870.71429
18567959,6,5,20539,1347,4107.8
8922214,3,3,309,1347,103
18594183,3,4,5428,1347,1357
15431312,2,6,5883,1347,980.5
18562788,2,7,37883,1347,5411.857143
13642145,1,0,0,1347,0
15300952,1,6,17192,1347,2865.333333
17477796,1,6,43617,1347,7269.5
4827024,1,7,30579,1347,4368.428571
17441694,1,9,83586,1347,9287.333333
18559902,8,7,66320,1344,9474.285714
16173263,7,5,36838,1344,7367.6
18587974,6,1,1932,1344,1932
14726874,5,2,2099,1344,1049.5
18593368,1,8,57603,1344,7200.375
18586075,17,2,2496,1341,1248
18544419,14,10,83771,1341,8377.1
12743015,13,0,0,1341,0
14753980,12,2,9752,1341,4876
4506507,6,15,4920,1341,328
17486345,5,6,107959,1341,17993.16667
17485014,4,0,0,1341,0
18586023,4,8,29880,1341,3735
17442529,3,5,4219,1341,843.8
18544823,2,7,77503,1341,11071.85714
18578748,2,9,29996,1341,3332.888889
17451477,1,3,2744,1341,914.6666667
18568960,1,4,1679,1341,419.75
18561427,1,7,8228,1341,1175.428571
18573729,1,13,71354,1341,5488.769231
18580530,17,2,27218,1338,13609
14778892,14,0,0,1338,0
18598682,8,7,7684,1338,1097.714286
6005782,4,2,2631,1338,1315.5
18599441,2,5,7863,1338,1572.6
13376421,13,5,20427,1336,4085.4
18552436,17,13,61441,1335,4726.230769
14767613,16,3,25723,1335,8574.333333
13650270,4,0,0,1335,0
11421601,4,2,41190,1335,20595
4557595,3,1,3579,1335,3579
18558358,3,6,45155,1335,7525.833333
4759248,3,9,18458,1335,2050.888889
14721080,2,1,7966,1335,7966
4557639,2,6,106544,1335,17757.33333
18590420,2,8,12456,1335,1557
18602075,1,0,0,1335,0
18603558,1,9,77560,1335,8617.777778
18594265,1,12,10627,1335,885.5833333
7705879,3,3,5301,1334,1767
4503385,15,6,12605,1332,2100.833333
13699807,14,7,5200,1332,742.8571429
18593915,12,14,51602,1332,3685.857143
13643519,3,0,0,1332,0
18599797,3,7,52105,1332,7443.571429
13562112,1,1,1396,1332,1396
17451454,1,3,7828,1332,2609.333333
18554423,1,6,81123,1332,13520.5
18584990,1,8,127896,1332,15987
13652498,18,10,47188,1329,4718.8
13378155,17,6,2336,1329,389.3333333
14728376,14,8,19197,1329,2399.625
14754842,12,7,10219,1329,1459.857143
16182764,8,8,20983,1329,2622.875
17461771,3,1,4306,1329,4306
14768601,1,0,0,1329,0
18544680,1,8,54495,1329,6811.875
18553715,1,8,95829,1329,11978.625
18554324,1,9,46109,1329,5123.222222
17444749,15,2,6166,1326,3083
18599390,15,10,59652,1326,5965.2
18601981,12,9,10319,1326,1146.555556
18597736,10,12,127875,1326,10656.25
4503611,8,6,137283,1326,22880.5
14744451,6,0,0,1326,0
18579489,5,9,99621,1326,11069
14724932,4,3,788,1326,262.6666667
17491246,4,4,1189,1326,297.25
14721744,4,10,57062,1326,5706.2
5174469,3,8,39894,1326,4986.75
18563452,2,3,104076,1326,34692
18588829,2,8,66753,1326,8344.125
18549387,2,9,14208,1326,1578.666667
18567444,1,4,504,1326,126
17478122,1,5,5114,1326,1022.8
17476019,1,6,212308,1326,35384.66667
4506825,19,12,82811,1323,6900.916667
14249174,18,12,60114,1323,5009.5
9506569,18,15,64316,1323,4287.733333
17462343,10,4,132898,1323,33224.5
14732759,10,12,67787,1323,5648.916667
18579786,8,8,17548,1323,2193.5
18544848,7,7,125478,1323,17925.42857
18577692,5,10,37390,1323,3739
18591500,3,0,0,1323,0
18591554,3,0,0,1323,0
4504545,2,2,12300,1323,6150
18547235,2,3,26246,1323,8748.666667
18546892,1,8,34604,1323,4325.5
18597573,16,4,35029,1320,8757.25
18572198,12,8,6735,1320,841.875
5803062,11,6,2820,1320,470
14772727,7,2,61250,1320,30625
16596684,4,2,4650,1320,2325
9845287,3,3,7053,1320,2351
18584781,2,10,49446,1320,4944.6
18544325,1,4,26933,1320,6733.25
14743541,17,12,112707,1317,9392.25
13899235,13,4,319311,1317,79827.75
18566134,8,9,36180,1317,4020
4506525,5,6,644,1317,107.3333333
18600238,2,8,68350,1317,8543.75
18563955,1,6,22569,1317,3761.5
18544133,1,9,38842,1317,4315.777778
18566093,15,9,64659,1314,7184.333333
14763541,5,0,0,1314,0
4758226,5,6,19612,1314,3268.666667
17474010,4,6,117910,1314,19651.66667
18596387,3,5,4913,1314,982.6
14731819,2,4,9352,1314,2338
18603667,2,6,99168,1314,16528
14917119,18,6,3015,1311,502.5
14745592,15,0,0,1311,0
14765259,8,12,76762,1311,6396.833333
17482933,7,0,0,1311,0
4503953,7,4,16124,1311,4031
7019439,5,1,1744,1311,1744
18567951,5,11,10931,1311,993.7272727
14775786,4,7,3671,1311,524.4285714
14729081,4,7,20648,1311,2949.714286
18567686,2,6,31448,1311,5241.333333
18562583,1,5,22355,1311,4471
18545440,1,6,8537,1311,1422.833333
18564344,16,7,7983,1308,1140.428571
14745097,13,1,144,1308,144
18079325,13,6,25818,1308,4303
18563640,10,5,20743,1308,4148.6
18589166,4,8,74480,1308,9310
18549294,2,3,15265,1308,5088.333333
18589907,1,0,0,1308,0
13375666,14,1,843,1305,843
14249452,12,0,0,1305,0
18584808,11,2,26699,1305,13349.5
18595020,5,4,123863,1305,30965.75
17505223,5,9,28175,1305,3130.555556
17449118,1,5,97599,1305,19519.8
18585426,12,7,17596,1302,2513.714286
16177824,11,5,3692,1302,738.4
18543935,10,3,935,1302,311.6666667
17488227,7,2,7325,1302,3662.5
13470094,4,3,9731,1302,3243.666667
17458794,4,3,169,1302,56.33333333
4885309,3,0,0,1302,0
14744761,2,2,5567,1302,2783.5
18571717,2,10,11611,1302,1161.1
18565704,1,1,254,1302,254
7662486,15,9,2164,1299,240.4444444
16753229,11,5,15395,1299,3079
12751479,8,2,5257,1299,2628.5
17481521,6,5,26818,1299,5363.6
4885275,4,0,0,1299,0
18571613,3,6,87122,1299,14520.33333
18555427,3,8,209663,1299,26207.875
18579479,17,2,11996,1296,5998
15299921,15,4,9880,1296,2470
17456450,14,10,39593,1296,3959.3
18574582,11,1,5972,1296,5972
17482276,10,2,7703,1296,3851.5
14719426,9,1,1614,1296,1614
18577130,9,9,28657,1296,3184.111111
14777538,9,11,10139,1296,921.7272727
13375950,8,4,4345,1296,1086.25
14735979,7,8,5450,1296,681.25
4504467,5,1,847,1296,847
14764967,4,9,17737,1296,1970.777778
16170123,3,2,22398,1296,11199
18571589,1,5,66479,1296,13295.8
17442552,1,8,14248,1296,1781
17457625,1,9,23248,1296,2583.111111
18592143,1,10,157540,1296,15754
4557609,13,7,4064,1295,580.5714286
14249612,18,9,5080,1293,564.4444444
17484820,18,10,14461,1293,1446.1
18584051,14,14,47548,1293,3396.285714
16507950,11,8,1988,1293,248.5
14734183,10,0,0,1293,0
5174519,9,4,29729,1293,7432.25
15296050,8,6,66107,1293,11017.83333
17465172,7,3,26044,1293,8681.333333
11545761,6,1,48134,1293,48134
18591722,6,3,15023,1293,5007.666667
18595261,6,4,109023,1293,27255.75
17463172,3,7,46554,1293,6650.571429
18544644,2,7,46896,1293,6699.428571
18584482,2,10,30375,1293,3037.5
18553011,1,5,62051,1293,12410.2
18545053,19,6,10629,1290,1771.5
18596570,18,1,231,1290,231
18547554,17,5,61170,1290,12234
18595340,16,3,17949,1290,5983
7019527,12,13,64442,1290,4957.076923
13649045,11,0,0,1290,0
13540545,8,7,14447,1290,2063.857143
16418419,7,10,22668,1290,2266.8
18594377,4,8,9812,1290,1226.5
14764450,3,0,0,1290,0
17481625,1,5,15058,1290,3011.6
18584357,1,8,42448,1290,5306
17448431,1,10,43696,1290,4369.6
6912290,19,8,38666,1287,4833.25
18566819,16,7,10443,1287,1491.857143
11428869,14,0,0,1287,0
18593635,10,0,0,1287,0
16163582,10,0,0,1287,0
17484936,10,0,0,1287,0
13647910,9,0,0,1287,0
7657469,9,0,0,1287,0
18552758,6,7,4380,1287,625.7142857
18572330,5,3,7895,1287,2631.666667
5729943,4,1,10694,1287,10694
18567646,4,4,24765,1287,6191.25
18571204,1,5,86592,1287,17318.4
17437347,1,8,29937,1287,3742.125
4504859,17,7,12084,1284,1726.285714
16158486,16,6,55665,1284,9277.5
11437400,15,3,4835,1284,1611.666667
13653216,15,7,33098,1284,4728.285714
14761055,14,0,0,1284,0
18580193,13,10,6916,1284,691.6
14754552,12,8,4144,1284,518
18545450,11,5,4550,1284,910
11426547,10,1,653,1284,653
14745878,6,1,1852,1284,1852
4505393,5,5,16331,1284,3266.2
18584681,4,1,3339,1284,3339
17485343,4,10,41301,1284,4130.1
18545553,1,5,17979,1284,3595.8
18583495,1,6,64167,1284,10694.5
18558304,1,7,96400,1284,13771.42857
18588368,1,9,39368,1284,4374.222222
5174517,14,3,27806,1281,9268.666667
18563269,9,11,197315,1281,17937.72727
18579028,8,8,19079,1281,2384.875
14779925,6,0,0,1281,0
7706379,5,4,50515,1281,12628.75
18552967,5,12,137369,1281,11447.41667
18604503,3,10,26508,1281,2650.8
14861860,2,10,3483,1281,348.3
14745225,19,8,15191,1278,1898.875
14753176,16,8,123118,1278,15389.75
17464747,15,1,91,1278,91
18550455,14,7,11336,1278,1619.428571
14731183,13,1,15920,1278,15920
18574732,13,11,39842,1278,3622
14762054,12,3,5670,1278,1890
18584613,10,5,3600,1278,720
18599137,9,3,4607,1278,1535.666667
18583523,9,5,37367,1278,7473.4
18543827,7,5,44818,1278,8963.6
18567953,6,2,22066,1278,11033
18564018,5,3,17244,1278,5748
8923419,5,10,44234,1278,4423.4
18575782,4,7,148242,1278,21177.42857
11422708,3,0,0,1278,0
15431314,2,6,2686,1278,447.6666667
13540486,2,10,70390,1278,7039
18562327,1,3,1397,1278,465.6666667
17443137,1,5,11694,1278,2338.8
18583280,1,6,9040,1278,1506.666667
4557637,1,6,6522,1278,1087
18585253,18,1,2626,1275,2626
17458610,17,7,7564,1275,1080.571429
4557807,16,8,38873,1275,4859.125
18570638,12,8,48247,1275,6030.875
16418427,11,1,5451,1275,5451
11429509,7,0,0,1275,0
18585763,7,2,5462,1275,2731
11968015,6,2,82530,1275,41265
18581802,6,7,21304,1275,3043.428571
18594359,4,6,2197,1275,366.1666667
18575937,3,3,4023,1275,1341
18592643,3,5,15891,1275,3178.2
18552568,2,5,1176,1275,235.2
18564156,2,6,112100,1275,18683.33333
18602328,1,6,19985,1275,3330.833333
17442828,1,7,67786,1275,9683.714286
14784721,13,0,0,1272,0
18584882,13,5,50999,1272,10199.8
18577483,12,5,9280,1272,1856
18566598,12,7,20548,1272,2935.428571
12743603,9,1,839,1272,839
18596170,9,1,839,1272,839
14752470,8,7,77683,1272,11097.57143
14780427,3,2,214256,1272,107128
14749611,2,12,13928,1272,1160.666667
17489010,1,7,7705,1272,1100.714286
17474124,1,8,27048,1272,3381
17477914,16,7,20108,1269,2872.571429
14743109,13,8,42691,1269,5336.375
14249620,13,13,80577,1269,6198.230769
14779102,12,1,1216,1269,1216
15308301,12,4,47146,1269,11786.5
7661938,9,3,82209,1269,27403
5032139,9,7,230350,1269,32907.14286
18567227,8,10,214432,1269,21443.2
8922179,7,8,13222,1269,1652.75
14737362,5,0,0,1269,0
17441619,5,2,5614,1269,2807
7669536,5,6,144865,1269,24144.16667
13628865,14,9,9903,1266,1100.333333
16160998,13,10,134419,1266,13441.9
11429756,10,4,5714,1266,1428.5
11424266,8,1,1780,1266,1780
18575786,8,7,61253,1266,8750.428571
11419815,5,10,28250,1266,2825
18602595,3,4,7693,1266,1923.25
18604184,2,3,10220,1266,3406.666667
18591674,1,0,0,1266,0
18575636,1,5,22790,1266,4558
18554379,1,10,41254,1266,4125.4
18590847,17,0,0,1263,0
18601059,11,3,13632,1263,4544
17433475,7,6,3078,1263,513
18594886,19,0,0,1260,0
18570333,14,6,28291,1260,4715.166667
14726536,13,0,0,1260,0
11968013,10,2,3590,1260,1795
18589329,5,1,1220,1260,1220
17436303,5,7,63385,1260,9055
14776255,5,8,187769,1260,23471.125
18543720,3,10,10684,1260,1068.4
14768381,1,1,4192,1260,4192
18556966,1,7,15063,1260,2151.857143
15718765,4,6,6699,1259,1116.5
14766086,18,1,2223,1257,2223
16753231,14,6,29105,1257,4850.833333
13994298,13,7,20770,1257,2967.142857
14784422,11,10,18430,1257,1843
7662154,9,6,12226,1257,2037.666667
17438233,6,5,2675,1257,535
4557861,4,0,0,1257,0
4757914,4,7,11953,1257,1707.571429
13630501,3,3,49809,1257,16603
17450628,3,3,48913,1257,16304.33333
18594773,3,6,71848,1257,11974.66667
14767596,3,7,12815,1257,1830.714286
8923823,2,0,0,1257,0
17448151,1,1,9174,1257,9174
